id,Date ,customer_name,email,product name,Location _ CITY , Total Buying  , Sttore_ Revenue  , store_ profit  ,Medium_ Buying ,payment MOde 
821,1/5/2024,Lois,lsheepyms@flavors.me,Paneer & Tofu Batter & Chutney,Hyderabad," ? 8,314.00 "," ? 889,280.00 "," ? 88,812.00 ",Offline,paytm
822,11/7/2024,Giusto,ggrassinmt@irs.gov,Fresh Fruits,Mumbai," ? 8,101.00 "," ? 342,403.00 "," ? 52,438.00 ",Offline,G-pay
823,4/21/2024,Vere,vberringermu@furl.net,Paneer & Tofu Batter & Chutney,Amravati," ? 7,410.00 "," ? 863,009.00 "," ? 97,982.00 ",Online,G-pay
824,10/17/2024,Frank,fredgravemv@printfriendly.com,Paneer & Tofu Batter & Chutney,Amravati," ? 9,912.00 "," ? 732,096.00 "," ? 54,498.00 ",Online,COD
825,9/6/2024,Leonore,lyanyushkinmw@wordpress.org,Chocolates & Candies,Surat," ? 8,828.00 "," ? 988,507.00 "," ? 11,129.00 ",Online,paytm
826,7/18/2024,Mead,mmaultmx@ifeng.com,Chocolates & Candies,Delhi," ? 6,770.00 "," ? 916,623.00 "," ? 31,042.00 ",Online,COD
827,3/2/2024,Alano,ahallawellmy@forbes.com,Chips & Namkeens,Mumbai," ? 7,811.00 "," ? 666,781.00 "," ? 56,139.00 ",Offline,paytm
828,9/6/2024,Adriano,aaldwichmz@storify.com,Noodles,," ? 5,321.00 "," ? 954,602.00 "," ? 25,670.00 ",Online,COD
829,4/2/2024,Fedora,fsagarn0@hao123.com,Milk & Milk Products Cheese,Hyderabad," ? 5,574.00 "," ? 881,122.00 "," ? 18,032.00 ",Online,COD
830,10/17/2024,Joete,jhelmn1@google.pl,Paneer & Tofu Batter & Chutney,Ahemdabad," ? 6,218.00 "," ? 263,976.00 "," ? 21,764.00 ",Offline,Card
831,5/16/2024,Adrea,agallandersn2@state.tx.us,Drinks & Juices,Rajkot," ? 5,361.00 "," ? 521,538.00 "," ? 86,587.00 ",Online,G-pay
832,2/17/2024,Tersina,tsauttern3@army.mil,Drinks & Juices,Pune," ? 8,772.00 "," ? 950,764.00 "," ? 11,231.00 ",Offline,paytm
833,10/29/2024,Lynelle,lkillelean4@php.net,Basic Vegetables Roots,Pune," ? 6,970.00 "," ? 679,193.00 "," ? 34,938.00 ",Offline,paytm
834,10/14/2024,Garold,gcrisalln5@netvibes.com,Drinks & Juices,jaipur," ? 8,172.00 "," ? 881,931.00 "," ? 44,557.00 ",Offline,G-pay
835,4/29/2024,Agneta,amertinn6@nydailynews.com,Chocolates & Candies,Kolkata," ? 6,282.00 "," ? 396,600.00 "," ? 91,311.00 ",Offline,G-pay
836,12/31/2023,Enrica,eshottern7@goodreads.com,Drinks & Juices,Kolkata," ? 9,352.00 "," ? 236,491.00 "," ? 25,613.00 ",Offline,paytm
837,3/9/2024,Tarrah,tcancellarion8@biblegateway.com,Herbs & Others Premium Fruits & Vegetables,jaipur," ? 5,994.00 "," ? 715,732.00 "," ? 92,914.00 ",Offline,Card
838,9/17/2024,Maxim,mbramblen9@meetup.com,Milk & Milk Products Cheese,Banglore," ? 7,559.00 "," ? 103,434.00 "," ? 53,673.00 ",Offline,G-pay
839,5/17/2024,Ginnifer,gdaringtonna@oracle.com,Drinks & Juices,Mumbai," ? 7,939.00 "," ? 215,737.00 "," ? 96,719.00 ",Offline,COD
840,6/20/2024,Brenn,bpadsonnb@4shared.com,Noodles,Kolkata," ? 9,231.00 "," ? 754,375.00 "," ? 47,124.00 ",Online,G-pay
841,7/6/2024,Sarene,slowmannc@dailymail.co.uk,Biscuits,Kolkata," ? 9,472.00 "," ? 527,906.00 "," ? 44,118.00 ",Online,paytm
842,7/17/2024,Kaitlynn,kskaifnd@youtube.com,Fresh Fruits,Pune," ? 8,472.00 "," ? 438,790.00 "," ? 61,997.00 ",Online,Card
843,10/9/2024,Lanni,lbrownscombene@sourceforge.net,Drinks & Juices,Banglore," ? 7,380.00 "," ? 308,559.00 "," ? 23,764.00 ",Online,paytm
844,6/30/2024,Mignonne,mferrienf@fc2.com,Milk & Milk Products Cheese,Pune," ? 6,352.00 "," ? 221,272.00 "," ? 35,384.00 ",Online,G-pay
845,8/29/2024,Mord,mgarretsonng@oracle.com,Pasta & Vermicelli,Ahemdabad," ? 7,909.00 "," ? 529,462.00 "," ? 49,262.00 ",Offline,COD
846,3/1/2024,Sonja,sgyvernh@mashable.com,Basic Vegetables Roots,Ahemdabad," ? 8,420.00 "," ? 778,613.00 "," ? 97,063.00 ",Offline,G-pay
847,6/9/2024,Rebeca,rlinscottni@squidoo.com,Noodles,," ? 6,177.00 "," ? 695,380.00 "," ? 36,670.00 ",Offline,COD
848,6/16/2024,Tracy,tbasilinj@cloudflare.com,Chips & Namkeens,Rajkot," ? 6,002.00 "," ? 590,397.00 "," ? 54,248.00 ",Online,paytm
849,8/3/2024,Bathsheba,bpearsonnk@wisc.edu,Fresh Fruits,Kolkata," ? 6,766.00 "," ? 703,141.00 "," ? 80,125.00 ",Online,G-pay
850,6/3/2024,Chickie,cmacilhenchnl@dmoz.org,Chips & Namkeens,Surat," ? 8,479.00 "," ? 144,634.00 "," ? 10,348.00 ",Offline,paytm
851,7/26/2024,Gisele,gbothenm@simplemachines.org,Milk & Milk Products Cheese,Delhi," ? 6,428.00 "," ? 450,632.00 "," ? 92,064.00 ",Offline,COD
852,1/7/2024,Christen,cbuggenn@soup.io,Basic Vegetables Roots,Mumbai," ? 9,074.00 "," ? 715,312.00 "," ? 44,599.00 ",Online,COD
853,6/28/2024,Juliane,jmorenano@discuz.net,Herbs & Others Premium Fruits & Vegetables,Pune," ? 5,654.00 "," ? 751,145.00 "," ? 81,847.00 ",Offline,paytm
854,6/7/2024,Billy,bgandleynp@umich.edu,Paneer & Tofu Batter & Chutney,Banglore," ? 6,640.00 "," ? 462,101.00 "," ? 29,450.00 ",Online,COD
855,5/21/2024,Hewitt,hbastienq@zimbio.com,Pasta & Vermicelli,Ahemdabad," ? 6,478.00 "," ? 665,896.00 "," ? 59,223.00 ",Offline,Card
856,9/22/2024,Tanhya,tvanrembrandtnr@earthlink.net,Fresh Fruits,Rajkot," ? 8,758.00 "," ? 471,057.00 "," ? 12,921.00 ",Online,COD
857,8/2/2024,Becki,btettherns@nifty.com,Chocolates & Candies,Surat," ? 5,011.00 "," ? 228,965.00 "," ? 16,862.00 ",Online,Card
858,4/16/2024,Marita,mrobinsonnt@mail.ru,Biscuits,," ? 5,963.00 "," ? 949,073.00 "," ? 27,919.00 ",Offline,Card
859,10/13/2024,Jasmina,jbleakleynu@paypal.com,Drinks & Juices,Delhi," ? 5,685.00 "," ? 895,827.00 "," ? 60,364.00 ",Online,paytm
860,7/15/2024,Helenka,helesnv@ted.com,Milk & Milk Products Cheese,Surat," ? 6,219.00 "," ? 934,225.00 "," ? 83,777.00 ",Offline,paytm
861,2/7/2024,Clo,cberlingnw@wsj.com,Fresh Fruits,Surat," ? 8,418.00 "," ? 917,705.00 "," ? 32,141.00 ",Offline,G-pay
862,4/19/2024,Ive,iharpernx@so-net.ne.jp,Fresh Fruits,Hyderabad," ? 7,906.00 "," ? 355,872.00 "," ? 73,901.00 ",Offline,G-pay
863,3/21/2024,Jehanna,jmoynihanny@toplist.cz,Biscuits,Mumbai," ? 5,676.00 "," ? 282,238.00 "," ? 83,347.00 ",Offline,COD
864,8/30/2024,Codi,cmouldsnz@arstechnica.com,Chocolates & Candies,Amravati," ? 7,309.00 "," ? 601,353.00 "," ? 92,808.00 ",Online,paytm
865,10/21/2024,Hanson,hfogartyo0@w3.org,Fresh Fruits,Hyderabad," ? 8,092.00 "," ? 213,529.00 "," ? 56,550.00 ",Offline,paytm
866,6/12/2024,Gabriela,gjanissono1@weebly.com,Milk & Milk Products Cheese,Rajkot," ? 5,907.00 "," ? 626,759.00 "," ? 58,406.00 ",Offline,Card
867,7/2/2024,Georgena,gboutso2@smh.com.au,Paneer & Tofu Batter & Chutney,," ? 6,589.00 "," ? 494,989.00 "," ? 87,185.00 ",Offline,Card
868,3/23/2024,Latrena,lmcnickleo3@ebay.com,Biscuits,Amravati," ? 9,897.00 "," ? 238,633.00 "," ? 80,814.00 ",Online,G-pay
869,6/25/2024,Florentia,fwoodhamso4@unc.edu,Biscuits,Banglore," ? 9,785.00 "," ? 825,310.00 "," ? 88,113.00 ",Offline,G-pay
870,11/23/2024,Mariam,mgirodiaso5@thetimes.co.uk,Basic Vegetables Roots,Delhi," ? 5,930.00 "," ? 688,658.00 "," ? 33,716.00 ",Offline,G-pay
871,9/5/2024,Giulietta,gkirkeo6@mapquest.com,Noodles,Mumbai," ? 5,952.00 "," ? 393,619.00 "," ? 16,403.00 ",Offline,paytm
872,6/18/2024,Adler,acisaro7@sogou.com,Biscuits,Rajkot," ? 5,921.00 "," ? 490,960.00 "," ? 52,563.00 ",Offline,G-pay
873,3/27/2024,Jaquelin,jsheacho8@trellian.com,Biscuits,Banglore," ? 5,897.00 "," ? 831,023.00 "," ? 81,121.00 ",Online,G-pay
874,1/11/2024,Udale,ustanbrao9@freewebs.com,Chips & Namkeens,Ahemdabad," ? 9,110.00 "," ? 955,977.00 "," ? 23,822.00 ",Online,Card
875,8/5/2024,Adina,alecountoa@mashable.com,Herbs & Others Premium Fruits & Vegetables,Banglore," ? 8,575.00 "," ? 513,453.00 "," ? 15,762.00 ",Offline,G-pay
876,7/29/2024,Elwira,efibbitob@yellowpages.com,Paneer & Tofu Batter & Chutney,Banglore," ? 5,247.00 "," ? 584,135.00 "," ? 75,494.00 ",Online,G-pay
877,4/9/2024,Johannes,jpettusoc@nbcnews.com,Chocolates & Candies,Hyderabad," ? 7,620.00 "," ? 929,455.00 "," ? 70,756.00 ",Offline,Card
878,2/16/2024,Dukie,dbiggsod@addtoany.com,Biscuits,Pune," ? 6,222.00 "," ? 256,380.00 "," ? 62,422.00 ",Offline,paytm
879,11/28/2024,Floria,fcogeroe@wordpress.com,Herbs & Others Premium Fruits & Vegetables,Banglore," ? 7,380.00 "," ? 568,277.00 "," ? 71,250.00 ",Online,G-pay
880,6/27/2024,Alexandra,akonkeof@behance.net,Basic Vegetables Roots,jaipur," ? 9,069.00 "," ? 553,160.00 "," ? 24,908.00 ",Online,COD
881,10/4/2024,Finley,fdampierog@marriott.com,Pasta & Vermicelli,Pune," ? 5,752.00 "," ? 197,762.00 "," ? 61,331.00 ",Offline,COD
882,7/1/2024,Dare,dschwandtoh@wp.com,Chips & Namkeens,Rajkot," ? 9,413.00 "," ? 604,409.00 "," ? 29,472.00 ",Online,paytm
883,12/18/2023,Jarid,jgimertoi@mtv.com,Chocolates & Candies,Hyderabad," ? 5,206.00 "," ? 425,951.00 "," ? 83,296.00 ",Online,COD
884,4/7/2024,Tresa,tkendaloj@craigslist.org,Chips & Namkeens,Mumbai," ? 9,863.00 "," ? 416,463.00 "," ? 82,173.00 ",Offline,G-pay
885,9/22/2024,Ethel,erumneyok@google.ca,Noodles,Banglore," ? 7,881.00 "," ? 577,612.00 "," ? 25,720.00 ",Offline,G-pay
886,1/5/2024,Jackie,jpaffleyol@bandcamp.com,Milk & Milk Products Cheese,Pune," ? 7,958.00 "," ? 295,489.00 "," ? 43,217.00 ",Offline,Card
887,6/2/2024,Holly,hallittom@java.com,Chocolates & Candies,jaipur," ? 5,520.00 "," ? 246,307.00 "," ? 55,351.00 ",Offline,COD
888,1/12/2024,Vachel,vbethellon@addthis.com,Milk & Milk Products Cheese,Mumbai," ? 6,014.00 "," ? 132,246.00 "," ? 57,008.00 ",Online,G-pay
889,5/8/2024,Lotte,lcaveneyoo@irs.gov,Chocolates & Candies,Pune," ? 5,945.00 "," ? 441,675.00 "," ? 73,399.00 ",Online,G-pay
890,12/25/2023,Griff,gcarbinop@netscape.com,Fresh Fruits,Ahemdabad," ? 8,943.00 "," ? 353,892.00 "," ? 79,912.00 ",Offline,paytm
891,9/30/2024,Gannon,gbradborneoq@last.fm,Chocolates & Candies,Surat," ? 5,424.00 "," ? 761,595.00 "," ? 87,444.00 ",Offline,paytm
892,5/10/2024,Bettina,bbonassor@example.com,Herbs & Others Premium Fruits & Vegetables,Surat," ? 7,979.00 "," ? 966,980.00 "," ? 85,862.00 ",Online,COD
893,9/14/2024,Meggi,mgawithos@reference.com,Herbs & Others Premium Fruits & Vegetables,Banglore," ? 9,251.00 "," ? 204,678.00 "," ? 16,317.00 ",Online,G-pay
894,5/7/2024,Val,vlashbrookot@hp.com,Noodles,Banglore," ? 8,159.00 "," ? 651,260.00 "," ? 61,931.00 ",Online,paytm
895,9/22/2024,Faun,fruddinou@furl.net,Drinks & Juices,jaipur," ? 8,700.00 "," ? 678,245.00 "," ? 27,966.00 ",Offline,COD
896,3/4/2024,Annnora,alemmov@ask.com,Herbs & Others Premium Fruits & Vegetables,Pune," ? 6,458.00 "," ? 478,910.00 "," ? 85,255.00 ",Offline,COD
897,4/27/2024,Layney,lgherardesciow@phpbb.com,Fresh Fruits,Kolkata," ? 5,619.00 "," ? 629,255.00 "," ? 97,910.00 ",Online,G-pay
898,1/25/2024,Calhoun,cciottiox@fotki.com,Milk & Milk Products Cheese,Hyderabad," ? 5,851.00 "," ? 303,311.00 "," ? 55,514.00 ",Offline,paytm
899,3/23/2024,Rennie,rmcculleyoy@cisco.com,Pasta & Vermicelli,Surat," ? 7,600.00 "," ? 197,473.00 "," ? 67,770.00 ",Offline,G-pay
900,10/13/2024,Lalo,lfernandooz@google.com,Basic Vegetables Roots,Delhi," ? 6,981.00 "," ? 224,976.00 "," ? 46,028.00 ",Offline,Card
901,7/12/2024,Butch,bastleyp0@unicef.org,Chips & Namkeens,Banglore," ? 8,123.00 "," ? 234,690.00 "," ? 56,573.00 ",Online,paytm
902,4/23/2024,Gilberte,gondricekp1@usatoday.com,Basic Vegetables Roots,Ahemdabad," ? 9,500.00 "," ? 898,464.00 "," ? 88,018.00 ",Offline,Card
903,5/21/2024,Pebrook,pcornilsp2@goo.gl,Noodles,Ahemdabad," ? 8,853.00 "," ? 304,785.00 "," ? 36,563.00 ",Online,paytm
904,7/17/2024,Ninnette,nkinzelp3@theguardian.com,Milk & Milk Products Cheese,Rajkot," ? 8,018.00 "," ? 641,191.00 "," ? 69,956.00 ",Offline,COD
905,10/21/2024,Cirillo,cdacresp4@go.com,Biscuits,Banglore," ? 8,213.00 "," ? 755,409.00 "," ? 21,857.00 ",Online,COD
906,10/1/2024,Hildagarde,hgaigerp5@1und1.de,Chips & Namkeens,Hyderabad," ? 5,834.00 "," ? 638,498.00 "," ? 15,368.00 ",Online,COD
907,11/24/2024,Rubetta,rwhifenp6@angelfire.com,Milk & Milk Products Cheese,Pune," ? 7,463.00 "," ? 175,820.00 "," ? 55,054.00 ",Offline,paytm
908,12/10/2023,Howey,hgamblesp7@creativecommons.org,Paneer & Tofu Batter & Chutney,Ahemdabad," ? 7,656.00 "," ? 222,959.00 "," ? 32,008.00 ",Offline,G-pay
909,8/20/2024,Witty,wrosinap8@spotify.com,Biscuits,Banglore," ? 7,561.00 "," ? 365,356.00 "," ? 76,775.00 ",Offline,G-pay
910,4/21/2024,Kristoforo,kmccaughenp9@uiuc.edu,Biscuits,Pune," ? 9,534.00 "," ? 804,840.00 "," ? 17,242.00 ",Online,G-pay
911,6/10/2024,Barris,bjeannequinpa@tumblr.com,Herbs & Others Premium Fruits & Vegetables,Banglore," ? 6,137.00 "," ? 848,911.00 "," ? 42,428.00 ",Offline,G-pay
912,10/19/2024,Gael,gsaywoodpb@domainmarket.com,Drinks & Juices,," ? 7,866.00 "," ? 548,730.00 "," ? 38,229.00 ",Offline,Card
913,9/30/2024,Winifred,wgrigsonpc@timesonline.co.uk,Milk & Milk Products Cheese,Delhi," ? 7,857.00 "," ? 987,390.00 "," ? 47,058.00 ",Online,G-pay
914,2/23/2024,Herold,hmcardlepd@marriott.com,Milk & Milk Products Cheese,," ? 8,556.00 "," ? 244,062.00 "," ? 53,743.00 ",Online,COD
915,8/11/2024,Roselle,rglynpe@alexa.com,Noodles,Mumbai," ? 7,907.00 "," ? 526,292.00 "," ? 90,797.00 ",Offline,G-pay
916,7/20/2024,Corabel,cavesonpf@discovery.com,Biscuits,Banglore," ? 8,494.00 "," ? 677,832.00 "," ? 62,095.00 ",Online,Card
917,5/10/2024,Tiena,tfeedhampg@eepurl.com,Herbs & Others Premium Fruits & Vegetables,Delhi," ? 5,829.00 "," ? 849,556.00 "," ? 55,206.00 ",Offline,G-pay
918,3/31/2024,Elset,ewhitfordph@shop-pro.jp,Drinks & Juices,Kolkata," ? 5,344.00 "," ? 166,605.00 "," ? 58,206.00 ",Online,G-pay
919,11/18/2024,Orlan,orunciemanpi@about.com,Noodles,," ? 9,895.00 "," ? 776,412.00 "," ? 70,901.00 ",Online,Card
920,6/9/2024,Vale,vgrelakpj@de.vu,Paneer & Tofu Batter & Chutney,jaipur," ? 6,200.00 "," ? 890,126.00 "," ? 71,630.00 ",Offline,paytm
921,8/16/2024,Juliann,jfranssenpk@squidoo.com,Chips & Namkeens,Banglore," ? 9,994.00 "," ? 319,711.00 "," ? 40,333.00 ",Offline,Card
922,8/23/2024,Agna,anealonpl@sphinn.com,Pasta & Vermicelli,Ahemdabad," ? 7,313.00 "," ? 330,944.00 "," ? 90,589.00 ",Offline,paytm
923,2/22/2024,Dalton,dcorbiepm@mediafire.com,Pasta & Vermicelli,Hyderabad," ? 5,821.00 "," ? 670,272.00 "," ? 69,544.00 ",Online,COD
924,6/30/2024,Ardenia,aeuesdenpn@ow.ly,Herbs & Others Premium Fruits & Vegetables,Kolkata," ? 7,390.00 "," ? 402,023.00 "," ? 90,036.00 ",Offline,COD
925,10/17/2024,Amelina,ajeroschpo@vimeo.com,Paneer & Tofu Batter & Chutney,Rajkot," ? 7,440.00 "," ? 688,707.00 "," ? 82,171.00 ",Offline,Card
926,11/24/2024,Agace,atathampp@friendfeed.com,Fresh Fruits,jaipur," ? 5,274.00 "," ? 372,786.00 "," ? 52,215.00 ",Online,COD
927,8/26/2024,Morgan,mwallingtonpq@house.gov,Chocolates & Candies,Amravati," ? 9,620.00 "," ? 739,849.00 "," ? 91,930.00 ",Offline,paytm
928,1/26/2024,Xavier,xbissexpr@noaa.gov,Chips & Namkeens,Mumbai," ? 5,307.00 "," ? 399,868.00 "," ? 88,160.00 ",Offline,G-pay
929,1/4/2024,Kimmy,kschoenfischps@w3.org,Chocolates & Candies,Delhi," ? 9,495.00 "," ? 644,071.00 "," ? 28,252.00 ",Online,Card
930,1/27/2024,Ive,imateevpt@paginegialle.it,Chocolates & Candies,Ahemdabad," ? 7,889.00 "," ? 638,095.00 "," ? 43,106.00 ",Online,Card
931,4/24/2024,Kalina,kmacandrewpu@wordpress.org,Basic Vegetables Roots,jaipur," ? 8,460.00 "," ? 575,364.00 "," ? 44,464.00 ",Online,paytm
932,2/16/2024,Kermit,kdevanneypv@nba.com,Fresh Fruits,Surat," ? 5,599.00 "," ? 631,816.00 "," ? 97,683.00 ",Online,G-pay
933,1/16/2024,Tim,tkruschevpw@sakura.ne.jp,Fresh Fruits,Pune," ? 9,630.00 "," ? 398,685.00 "," ? 80,888.00 ",Offline,paytm
934,7/29/2024,Mallory,murepx@hhs.gov,Chocolates & Candies,Rajkot," ? 8,403.00 "," ? 274,135.00 "," ? 67,925.00 ",Online,G-pay
935,11/18/2024,Clarette,cbattyllpy@indiatimes.com,Milk & Milk Products Cheese,," ? 6,290.00 "," ? 137,408.00 "," ? 20,930.00 ",Online,COD
936,11/12/2024,Erika,esudypz@bloglovin.com,Drinks & Juices,," ? 8,770.00 "," ? 865,133.00 "," ? 48,280.00 ",Offline,Card
937,10/6/2024,Rodie,rklimeckiq0@washington.edu,Chips & Namkeens,jaipur," ? 8,146.00 "," ? 932,059.00 "," ? 51,168.00 ",Online,paytm
938,8/27/2024,Dyane,dkirtleyq1@plala.or.jp,Pasta & Vermicelli,Delhi," ? 5,543.00 "," ? 888,757.00 "," ? 90,021.00 ",Online,Card
939,1/7/2024,Nanon,ngeorgiusq2@cdc.gov,Biscuits,Delhi," ? 5,617.00 "," ? 568,470.00 "," ? 18,570.00 ",Online,paytm
940,4/30/2024,Harv,hbeinckenq3@howstuffworks.com,Pasta & Vermicelli,Surat," ? 6,536.00 "," ? 276,830.00 "," ? 22,443.00 ",Offline,paytm
941,5/13/2024,Susanna,spayleyq4@google.pl,Chips & Namkeens,Delhi," ? 7,480.00 "," ? 783,001.00 "," ? 15,520.00 ",Online,G-pay
942,11/26/2024,Ema,eadelmanq5@nymag.com,Drinks & Juices,Pune," ? 6,943.00 "," ? 400,446.00 "," ? 39,382.00 ",Offline,COD
943,4/18/2024,Cristabel,cizaacq6@scribd.com,Biscuits,Delhi," ? 8,557.00 "," ? 128,856.00 "," ? 81,518.00 ",Offline,Card
944,8/7/2024,Charlie,coldroydeq7@edublogs.org,Drinks & Juices,jaipur," ? 9,750.00 "," ? 416,155.00 "," ? 84,481.00 ",Online,Card
945,11/1/2024,Guss,gsanterq8@mayoclinic.com,Biscuits,Hyderabad," ? 7,735.00 "," ? 476,875.00 "," ? 50,659.00 ",Online,Card
946,6/14/2024,Judas,jferraraq9@google.com,Basic Vegetables Roots,Ahemdabad," ? 8,341.00 "," ? 159,599.00 "," ? 20,567.00 ",Online,paytm
947,4/1/2024,Celene,cscawtonqa@rakuten.co.jp,Milk & Milk Products Cheese,Surat," ? 8,433.00 "," ? 184,105.00 "," ? 31,666.00 ",Online,COD
948,11/23/2024,Myer,mpipesqb@chron.com,Herbs & Others Premium Fruits & Vegetables,Delhi," ? 7,378.00 "," ? 535,033.00 "," ? 68,050.00 ",Offline,paytm
949,1/19/2024,Simmonds,sdunguyqc@skyrock.com,Chips & Namkeens,Surat," ? 9,635.00 "," ? 647,429.00 "," ? 87,319.00 ",Online,G-pay
950,11/24/2024,Jonas,jjestecoqd@live.com,Noodles,Hyderabad," ? 7,550.00 "," ? 860,831.00 "," ? 71,478.00 ",Online,COD
951,8/1/2024,Helen-elizabeth,hgeekieqe@cnet.com,Chips & Namkeens,Banglore," ? 8,822.00 "," ? 177,828.00 "," ? 87,185.00 ",Offline,G-pay
952,5/14/2024,Melinde,mwaycottqf@columbia.edu,Pasta & Vermicelli,Amravati," ? 5,781.00 "," ? 271,775.00 "," ? 59,765.00 ",Online,G-pay
953,8/9/2024,Nelia,nquoganqg@examiner.com,Pasta & Vermicelli,Kolkata," ? 6,482.00 "," ? 400,098.00 "," ? 94,461.00 ",Online,COD
954,1/24/2024,Page,pjanewayqh@g.co,Pasta & Vermicelli,Pune," ? 6,929.00 "," ? 729,701.00 "," ? 55,794.00 ",Online,paytm
955,9/19/2024,Anna-maria,aguyersqi@photobucket.com,Drinks & Juices,Surat," ? 5,695.00 "," ? 757,584.00 "," ? 30,524.00 ",Offline,Card
956,12/24/2023,Ariella,adibdallqj@ucoz.ru,Fresh Fruits,Rajkot," ? 6,134.00 "," ? 705,993.00 "," ? 35,219.00 ",Offline,Card
957,3/21/2024,Delila,dattreedqk@merriam-webster.com,Pasta & Vermicelli,Amravati," ? 5,091.00 "," ? 247,535.00 "," ? 18,031.00 ",Online,COD
958,12/4/2024,Gaby,gjakelql@amazon.com,Milk & Milk Products Cheese,Kolkata," ? 5,072.00 "," ? 814,150.00 "," ? 36,280.00 ",Offline,COD
959,7/30/2024,Selina,sdilsqm@reference.com,Milk & Milk Products Cheese,Amravati," ? 7,259.00 "," ? 975,029.00 "," ? 55,211.00 ",Online,G-pay
960,3/12/2024,Geno,gyakobovitzqn@ucoz.com,Basic Vegetables Roots,Pune," ? 8,663.00 "," ? 593,239.00 "," ? 60,324.00 ",Online,G-pay
961,6/10/2024,Loretta,lgrolmannqo@japanpost.jp,Fresh Fruits,Banglore," ? 8,911.00 "," ? 934,529.00 "," ? 16,275.00 ",Online,G-pay
962,1/21/2024,Di,dbowyerqp@yelp.com,Paneer & Tofu Batter & Chutney,jaipur," ? 9,994.00 "," ? 783,064.00 "," ? 66,920.00 ",Offline,G-pay
963,2/10/2024,Kaye,kwhalesqq@opera.com,Chocolates & Candies,Mumbai," ? 5,042.00 "," ? 603,391.00 "," ? 67,266.00 ",Online,COD
964,6/26/2024,Luca,lmathesqr@telegraph.co.uk,Herbs & Others Premium Fruits & Vegetables,Mumbai," ? 8,307.00 "," ? 757,013.00 "," ? 37,799.00 ",Offline,Card
965,5/17/2024,Gwendolen,gliffeqs@aol.com,Basic Vegetables Roots,Amravati," ? 9,016.00 "," ? 198,017.00 "," ? 20,333.00 ",Online,COD
966,1/24/2024,Domingo,dpelmanqt@fema.gov,Pasta & Vermicelli,jaipur," ? 7,437.00 "," ? 255,759.00 "," ? 62,571.00 ",Online,Card
967,1/19/2024,Leland,lbettisqu@studiopress.com,Milk & Milk Products Cheese,Amravati," ? 7,790.00 "," ? 299,296.00 "," ? 94,211.00 ",Online,Card
968,10/18/2024,Shaun,sbalfqv@opensource.org,Herbs & Others Premium Fruits & Vegetables,," ? 5,331.00 "," ? 140,616.00 "," ? 89,805.00 ",Offline,paytm
969,7/3/2024,Cecil,cskillqw@facebook.com,Herbs & Others Premium Fruits & Vegetables,Hyderabad," ? 6,112.00 "," ? 981,118.00 "," ? 48,247.00 ",Offline,G-pay
970,4/1/2024,Eveleen,estilingqx@cornell.edu,Biscuits,Amravati," ? 6,418.00 "," ? 831,442.00 "," ? 52,484.00 ",Offline,paytm
971,2/16/2024,Esra,ehackneyqy@plala.or.jp,Milk & Milk Products Cheese,Mumbai," ? 9,872.00 "," ? 524,241.00 "," ? 35,358.00 ",Offline,paytm
972,12/15/2023,Gaelan,gfancuttqz@microsoft.com,Pasta & Vermicelli,Amravati," ? 6,934.00 "," ? 364,246.00 "," ? 96,742.00 ",Offline,G-pay
973,7/26/2024,Cobby,cfewsterr0@sohu.com,Herbs & Others Premium Fruits & Vegetables,Rajkot," ? 5,901.00 "," ? 863,317.00 "," ? 57,106.00 ",Online,COD
974,5/25/2024,King,kparkmanr1@sciencedirect.com,Herbs & Others Premium Fruits & Vegetables,Pune," ? 7,330.00 "," ? 603,227.00 "," ? 63,577.00 ",Offline,paytm
975,1/7/2024,Nicko,nchastneyr2@indiatimes.com,Milk & Milk Products Cheese,Amravati," ? 9,860.00 "," ? 402,280.00 "," ? 52,622.00 ",Offline,COD
976,9/21/2024,Ruprecht,rstenettr3@alibaba.com,Basic Vegetables Roots,Kolkata," ? 5,500.00 "," ? 854,372.00 "," ? 62,173.00 ",Online,COD
977,8/6/2024,Maryann,mmanfordr4@freewebs.com,Noodles,Amravati," ? 7,499.00 "," ? 171,205.00 "," ? 52,492.00 ",Online,G-pay
978,2/20/2024,Tate,tkeyhor5@1688.com,Milk & Milk Products Cheese,Mumbai," ? 5,144.00 "," ? 789,813.00 "," ? 59,611.00 ",Online,paytm
979,9/7/2024,Corie,cschankelr6@vinaora.com,Chips & Namkeens,Delhi," ? 9,478.00 "," ? 118,843.00 "," ? 75,691.00 ",Offline,Card
980,6/14/2024,Evey,erosebyr7@redcross.org,Drinks & Juices,Amravati," ? 8,266.00 "," ? 690,347.00 "," ? 36,558.00 ",Online,G-pay
981,11/3/2024,Nisse,ndenyukinr8@ameblo.jp,Fresh Fruits,," ? 8,556.00 "," ? 600,664.00 "," ? 71,237.00 ",Offline,G-pay
982,11/29/2024,Sherwynd,swordingtonr9@i2i.jp,Herbs & Others Premium Fruits & Vegetables,Amravati," ? 7,699.00 "," ? 416,218.00 "," ? 34,255.00 ",Offline,paytm
983,9/25/2024,Carline,cmathivatra@marriott.com,Basic Vegetables Roots,Kolkata," ? 9,556.00 "," ? 311,521.00 "," ? 91,184.00 ",Offline,G-pay
